Dex Number,Pokemon Name,Primary Type,Secondary Type,Rarity,Sky,Time,Weather,Biomes,Anti-Biomes,Structures,Anti-Structures,Base Blocks,Nearby Blocks,Moon Phase,Anti-Moon Phase,Presets,Generation,Labels,Egg Groups,Weight,Context,Spawn ID,Spawn Archive,Species Archive
786,Tapulele,Psychic,Fairy,Ultra-Rare,MUST SEE,Any,Any,"Forest, Jungle, Beach",,,,,,,,,Gen 7,Legendary,Undiscovered,1.0,Grounded,tapulele-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
978,Tatsugiri,Dragon,Water,Rare,MUST SEE,Any,Any,Swamp,,,,,,,,"Natural, Wild",Gen 9,,Water_2,10.0,Grounded,tatsugiri-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
978,Tatsugiri,Dragon,Water,Rare,MUST SEE,Any,Any,Swamp,,,,,,,,Underwater,Gen 9,,Water_2,10.0,Submerged,tatsugiri-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
128,Tauros,Normal,-----,Common,8 - 15,Any,Any,Grassland,,,,,,,,Natural,Gen 1,"Kanto Regional, Kanto Regional, Kanto Regional",Field,2.0,Grounded,tauros-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
216,Teddiursa,Normal,-----,Common,Any,Any,Any,"Forest, Mountain, Taiga",,,,,,,,"Natural, Wild",Gen 2,,Field,1.8,Grounded,teddiursa-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
216,Teddiursa,Normal,-----,Common,Any,Any,Any,"Crystal Canyon, Floral Meadow",,,Sempiternal Sanctums,,,,,,Gen 2,,Field,1.8,Grounded,teddiursa-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
72,Tentacool,Water,Poison,Common,MUST SEE,Any,Any,Deep Ocean,,,,,,,,Underwater,Gen 1,,Water_3,9.0,Submerged,tentacool-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
72,Tentacool,Water,Poison,Common,MUST SEE,Any,Any,Ocean,Deep Ocean,,,,,,,Underwater,Gen 1,,Water_3,5.4,Submerged,tentacool-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
73,Tentacruel,Water,Poison,Common,MUST SEE,Any,Any,Deep Ocean,,,,,,,,Underwater,Gen 1,,Water_3,1.0,Submerged,tentacruel-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
73,Tentacruel,Water,Poison,Common,MUST SEE,Any,Any,Ocean,Deep Ocean,,,,,,,Underwater,Gen 1,,Water_3,0.6,Submerged,tentacruel-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
498,Tepig,Fire,-----,Ultra-Rare,8 - 15,Any,Any,Plains,,,,,,,,Natural,Gen 5,,Field,9.0,Grounded,tepig-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
498,Tepig,Fire,-----,Ultra-Rare,Any,Any,Any,"Nether/Is Crimson, Nether/Is Overgrowth",,,,,,,,Natural,Gen 5,,Field,9.0,Grounded,tepig-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
828,Thievul,Dark,-----,Common,8 - 15,Night,Any,"Forest, Taiga",,,,,,,,Natural,Gen 8,,Field,0.2,Grounded,thievul-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
828,Thievul,Dark,-----,Uncommon,8 - 15,Night,Any,Plains,,,,,,,,Natural,Gen 8,,Field,1.0,Grounded,thievul-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
642,Thundurus,Electric,Flying,Ultra-Rare,Any,Any,Thunder,Mountain,,,,,,,,Natural,Gen 5,Legendary,Undiscovered,1.0,Grounded,thundurus-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
811,Thwackey,Grass,-----,Ultra-Rare,8 - 15,Any,Any,"Jungle, Tropical Island",,,,,,,,"Natural, Treetop",Gen 8,,"Field, Grass",0.9,Grounded,thwackey-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
532,Timburr,Fighting,-----,Common,8 - 15,Any,Any,Overworld,"Sandy, Tundra",,,,,,,"Natural, Urban",Gen 5,,Human_Like,1.8,Grounded,timburr-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
532,Timburr,Fighting,-----,Common,8 - 15,Any,Any,Overworld,"Sandy, Tundra",,,,,,,"Natural, Village",Gen 5,,Human_Like,1.8,Grounded,timburr-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
957,Tinkatink,Fairy,Steel,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Ruins, Wild",Gen 9,,Fairy,54.0,Grounded,tinkatink-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
959,Tinkaton,Fairy,Steel,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Ruins, Wild",Gen 9,,Fairy,0.6,Grounded,tinkaton-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
958,Tinkatuff,Fairy,Steel,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Ruins, Wild",Gen 9,,Fairy,5.4,Grounded,tinkatuff-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
564,Tirtouga,Water,Rock,Ultra-Rare,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 5,,"Water_1, Water_3",9.0,Grounded,tirtouga-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
564,Tirtouga,Water,Rock,Ultra-Rare,0 - 7,Any,Any,Lush,,,,,,,,Underwater,Gen 5,,"Water_1, Water_3",9.0,Submerged,tirtouga-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
948,Toedscool,Ground,Grass,Uncommon,MUST SEE,Any,Any,Swamp,,,,,,,,Natural,Gen 9,,Grass,5.0,Grounded,toedscool-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
949,Toedscruel,Ground,Grass,Uncommon,MUST SEE,Any,Any,Swamp,,,,,,,,Natural,Gen 9,,Grass,1.0,Grounded,toedscruel-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
777,Togedemaru,Electric,Steel,Uncommon,MUST SEE,Any,Any,Badlands,,,,,,,,,Gen 7,,"Field, Fairy",4.8,Grounded,togedemaru-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
255,Torchic,Fire,-----,Ultra-Rare,8 - 15,Any,Any,Plains,,,,,,,,Natural,Gen 3,,Field,9.0,Grounded,torchic-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
324,Torkoal,Fire,-----,Common,Any,Any,Any,"Mountain, Thermal",,,,,Coal Ore,,,Natural,Gen 3,,Field,10.0,Grounded,torkoal-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
324,Torkoal,Fire,-----,Uncommon,0 - 7,Any,Any,Overworld,"Deep Dark, Mountain, Thermal",,,,Coal Ore,,,Natural,Gen 3,,Field,10.0,Grounded,torkoal-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
324,Torkoal,Fire,-----,Common,Any,Any,Any,Nether/Is Basalt,,,,,,,,Natural,Gen 3,,Field,2.0,Grounded,torkoal-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
641,Tornadus,Flying,-----,Ultra-Rare,Any,Any,Rain,Ocean,,,,,,,,Natural,Gen 5,Legendary,Undiscovered,1.0,Surface,tornadus-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
726,Torracat,Fire,-----,Ultra-Rare,8 - 15,Any,Clear,Jungle,,,,,,,,Natural,Gen 7,,Field,0.9,Grounded,torracat-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
389,Torterra,Grass,Ground,Ultra-Rare,8 - 15,Any,Any,Forest,Spooky,,,,,,,Natural,Gen 4,,"Monster, Grass",0.1,Grounded,torterra-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
158,Totodile,Water,-----,Ultra-Rare,8 - 15,Any,Any,Swamp,,,,,,,,Natural,Gen 2,,"Monster, Water_1",9.0,Grounded,totodile-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
158,Totodile,Water,-----,Ultra-Rare,MUST SEE,Any,Any,Swamp,,,,,,,,Underwater,Gen 2,,"Monster, Water_1",9.0,Submerged,totodile-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
733,Toucannon,Normal,Flying,Rare,MUST SEE,Any,Any,"Forest, Jungle, Taiga",,,,,,,,,Gen 7,,Flying,4,Grounded,toucannon-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
748,Toxapex,Poison,Water,Rare,MUST SEE,Night,Any,Beach,,,,,,,,Natural,Gen 7,,Water_1,1,Grounded,toxapex-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
748,Toxapex,Poison,Water,Uncommon,MUST SEE,Night,Any,Warm Ocean,,,,,,,,Underwater,Gen 7,,Water_1,1,Submerged,toxapex-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
848,Toxel,Electric,Poison,Uncommon,Any,Any,Any,Overworld,,,,,Pasture,,,,Gen 8,Baby,Undiscovered,9.0,Grounded,toxel-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
454,Toxicroak,Poison,Fighting,Uncommon,MUST SEE,Any,Any,Swamp,,,,,,,,,Gen 4,,Human_Like,0.78,Grounded,toxicroak-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
454,Toxicroak,Poison,Fighting,Uncommon,MUST SEE,Any,Rain,Swamp,,,,,,,,,Gen 4,,Human_Like,1.45,Grounded,toxicroak-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
849,Toxtricity,Electric,Poison,Uncommon,Any,Any,Any,Overworld,,,,,Pasture,,,,Gen 8,,Human_Like,1,Grounded,toxtricity-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
520,Tranquill,Normal,Flying,Common,8 - 15,Day,Any,"Mountain, Sky",,,,,,,,"Natural, Treetop",Gen 5,,Flying,0.9,Grounded,tranquill-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
520,Tranquill,Normal,Flying,Common,8 - 15,Day,Any,Overworld,"Arid, Tundra",,,,,,,"Natural, Urban",Gen 5,,Flying,0.9,Grounded,tranquill-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
520,Tranquill,Normal,Flying,Common,8 - 15,Day,Any,Overworld,"Arid, Tundra",,,,,,,"Natural, Village",Gen 5,,Flying,0.9,Grounded,tranquill-4,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
328,Trapinch,Ground,-----,Rare,8 - 15,Any,Any,Desert,,,,,,,,"Natural, Wild",Gen 3,,"Bug, Dragon",9.0,Grounded,trapinch-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
328,Trapinch,Ground,-----,Uncommon,0 - 7,Any,Any,Desert,,,,,,,,Natural,Gen 3,,"Bug, Dragon",10.0,Grounded,trapinch-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
252,Treecko,Grass,-----,Ultra-Rare,8 - 15,Any,Any,Jungle,,,,,,,,"Natural, Treetop",Gen 3,,"Monster, Dragon",9.0,Grounded,treecko-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
709,Trevenant,Ghost,Grass,Common,8 - 15,Night,Any,"Forest, Taiga",,,,,,,,"Natural, Wild",Gen 6,,"Grass, Amorphous",0.2,Grounded,trevenant-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
709,Trevenant,Ghost,Grass,Common,8 - 15,Night,Any,Spooky,,,,,,,,"Natural, Wild",Gen 6,,"Grass, Amorphous",1.0,Grounded,trevenant-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
709,Trevenant,Ghost,Grass,Common,Any,Any,Any,"Nether/Is Forest, Nether/Is Warped",Nether/Is Desert,,,,,,,"Natural, Wild",Gen 6,,"Grass, Amorphous",0.6,Grounded,trevenant-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
357,Tropius,Grass,Flying,Uncommon,8 - 15,Any,Any,Jungle,,,,,,,,"Natural, Wild",Gen 3,,"Monster, Grass",2.0,Grounded,tropius-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
732,Trumbeak,Normal,Flying,Uncommon,MUST SEE,Any,Any,"Forest, Jungle, Taiga",,,,,,,,,Gen 7,,Flying,4,Grounded,trumbeak-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
763,Tsareena,Grass,-----,Common,8 - 15,Any,Any,"Jungle, Tropical Island",,,,,,,,Natural,Gen 7,,Grass,0.02,Grounded,tsareena-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
776,Turtonator,Fire,Dragon,Uncommon,Any,Any,Any,Nether/Is Basalt,,,,,,,,"Natural, Wild",Gen 7,,"Monster, Dragon",10.0,Grounded,turtonator-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
387,Turtwig,Grass,-----,Ultra-Rare,8 - 15,Any,Any,Forest,Spooky,,,,,,,Natural,Gen 4,,"Monster, Grass",9.0,Grounded,turtwig-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
535,Tympole,Water,-----,Uncommon,MUST SEE,Any,Any,River,,,,,,,,Underwater,Gen 5,,Water_1,9.9,Submerged,tympole-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
602,Tynamo,Electric,-----,Rare,CANNOT SEE,Any,Any,Cave,,,,,,,,Underwater,Gen 5,,Amorphous,9.0,Submerged,tynamo-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
602,Tynamo,Electric,-----,Uncommon,CANNOT SEE,Any,Any,Lush,,,,,,,,Underwater,Gen 5,,Amorphous,5.0,Submerged,tynamo-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
157,Typhlosion,Fire,-----,Ultra-Rare,8 - 15,Any,Any,Temperate,Spooky,,,,,,,Natural,Gen 2,Johto Regional,Field,0.1,Grounded,typhlosion-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
157,Typhlosion Hisuian,Fire,Ghost,Ultra-Rare,8 - 15,Any,Clear,Taiga,,,,,,,,Natural,Gen 2,Johto Regional,Field,0.1,Grounded,typhlosion-hisuian-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
157,Typhlosion Hisuian,Fire,Ghost,Ultra-Rare,Any,Any,Any,"Nether/Is Crimson, Nether/Is Forest, Nether/Is Overgrowth",,,,,,,,Natural,Gen 2,Johto Regional,Field,0.1,Grounded,typhlosion-hisuian-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
248,Tyranitar,Rock,Dark,Ultra-Rare,8 - 15,Any,Any,Mountain,Freezing,,,,,,,"Natural, Wild",Gen 2,Pseudo Legendary,Monster,0.1,Grounded,tyranitar-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
248,Tyranitar,Rock,Dark,Ultra-Rare,0 - 7,Any,Any,Mountain,,,,,,,,Natural,Gen 2,Pseudo Legendary,Monster,0.1,Grounded,tyranitar-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
697,Tyrantrum,Rock,Dragon,Ultra-Rare,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 6,,"Monster, Dragon",1.0,Grounded,tyrantrum-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
236,Tyrogue,Fighting,-----,Uncommon,8 - 15,Any,Any,Hills,,,,,,,,Natural,Gen 2,Baby,Undiscovered,1.8,Grounded,tyrogue-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
696,Tyrunt,Rock,Dragon,Ultra-Rare,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 6,,"Monster, Dragon",9.0,Grounded,tyrunt-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
197,Umbreon,Dark,-----,Ultra-Rare,8 - 15,Any,Any,Spooky,,,,,,,,Natural,Gen 2,,Field,1.0,Grounded,umbreon-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
197,Umbreon,Dark,-----,Uncommon,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Urban",Gen 2,,Field,0.025,Grounded,umbreon-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
197,Umbreon,Dark,-----,Uncommon,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Village",Gen 2,,Field,0.025,Grounded,umbreon-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
197,Umbreon,Dark,-----,Uncommon,CANNOT SEE,Any,Any,Overworld,,,,,,,,Mansion,Gen 2,,Field,0.125,Grounded,umbreon-4,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
521,Unfezant,Normal,Flying,Common,8 - 15,Day,Any,"Mountain, Sky",,,,,,,,"Natural, Treetop",Gen 5,,Flying,0.1,Grounded,unfezant-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
521,Unfezant,Normal,Flying,Common,8 - 15,Day,Any,Overworld,"Arid, Tundra",,,,,,,"Natural, Urban",Gen 5,,Flying,0.1,Grounded,unfezant-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
521,Unfezant,Normal,Flying,Common,8 - 15,Day,Any,Overworld,"Arid, Tundra",,,,,,,"Natural, Village",Gen 5,,Flying,0.1,Grounded,unfezant-4,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
201,Unown,Psychic,-----,Uncommon,CANNOT SEE,Any,Any,Overworld,,,,,,,,Stronghold,Gen 2,,Undiscovered,9.0,Grounded,unown-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
201,Unown,Psychic,-----,Common,Any,Any,Any,End,,,,,,,,,Gen 2,,Undiscovered,20.0,Grounded,unown-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
901,Ursaluna Bloodmoon,Ground,Normal,Ultra-Rare,Any,Any,Any,Magical,,,,,,1,,"Natural, Wild",Gen 8,,Field,1,Grounded,ursaluna-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
217,Ursaring,Normal,-----,Common,Any,Any,Any,"Forest, Mountain, Taiga",,,,,,,,"Natural, Wild",Gen 2,,Field,0.18,Grounded,ursaring-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
217,Ursaring,Normal,-----,Common,Any,Any,Any,"Crystal Canyon, Floral Meadow",,,Sempiternal Sanctums,,,,,,Gen 2,,Field,0.18,Grounded,ursaring-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
480,Uxie,Psychic,-----,Ultra-Rare,MUST SEE,Any,Any,River,,,,,,,,Natural,Gen 4,Legendary,Undiscovered,1.0,Grounded,uxie-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
134,Vaporeon,Water,-----,Ultra-Rare,8 - 15,Any,Any,,,,,,,,,"Natural, Freshwater",Gen 1,,Field,1.0,Grounded,vaporeon-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
134,Vaporeon,Water,-----,Ultra-Rare,MUST SEE,Any,Any,,,,,,,,,"Freshwater, Underwater",Gen 1,,Field,1.0,Submerged,vaporeon-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
134,Vaporeon,Water,-----,Uncommon,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Urban",Gen 1,,Field,0.025,Grounded,vaporeon-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
134,Vaporeon,Water,-----,Uncommon,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Village",Gen 1,,Field,0.025,Grounded,vaporeon-4,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
134,Vaporeon,Water,-----,Uncommon,CANNOT SEE,Any,Any,Overworld,,,,,,,,Mansion,Gen 1,,Field,0.125,Grounded,vaporeon-5,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
965,Varoom,Steel,Poison,Uncommon,8 - 15,Any,Any,Badlands,,,,,,,,Natural,Gen 9,,Mineral,5.4,Grounded,varoom-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
965,Varoom,Steel,Poison,Uncommon,8 - 15,Any,Any,Overworld,,,,"White Concrete, Orange Concrete, Magenta Concrete, Light Blue Concrete, Yellow Concrete, Lime Concrete, Pink Concrete, Gray Concrete, Light Gray Concrete, Cyan Concrete, Purple Concrete, Blue Concrete, Brown Concrete, Green Concrete, Red Concrete, Black Concrete",,,,,Gen 9,,Mineral,5.4,Grounded,varoom-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
976,Veluza,Water,Psychic,Uncommon,Any,Any,Any,Ocean,,,,,,,,Underwater,Gen 9,,Water_2,7.0,Submerged,veluza-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
976,Veluza,Water,Psychic,Uncommon,Any,Any,Any,Ocean,,,,,,,,,Gen 9,,Water_2,7.0,Submerged,veluza-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
543,Venipede,Bug,Poison,Common,8 - 15,Night,Any,Forest,,,,,,,,"Natural, Wild",Gen 5,,Bug,1.8,Grounded,venipede-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
543,Venipede,Bug,Poison,Common,8 - 15,Night,Any,Jungle,,,,,,,,"Natural, Wild",Gen 5,,Bug,5.4,Grounded,venipede-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
543,Venipede,Bug,Poison,Common,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 5,,Bug,1.8,Grounded,venipede-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
