Dex Number,Pokemon Name,Primary Type,Secondary Type,Rarity,Sky,Time,Weather,Biomes,Anti-Biomes,Structures,Anti-Structures,Base Blocks,Nearby Blocks,Moon Phase,Anti-Moon Phase,Presets,Generation,Labels,Egg Groups,Weight,Context,Spawn ID,Spawn Archive,Species Archive
416,Vespiquen,bug,flying,common,Any,day,Clear,Temperate,"Freezing, Spooky",,,,,,,natural,Gen 4,,bug,0.1,grounded,vespiquen-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
416,Vespiquen,bug,flying,common,Any,Any,Any,The Bumblezone,,,Sempiternal Sanctums,,,,,,Gen 4,,bug,1.0,grounded,vespiquen-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
329,Vibrava,ground,dragon,rare,Any,Any,Rain,Desert,,,,,,,,"natural, wild",Gen 3,,"bug, dragon",0.9,grounded,vibrava-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
494,Victini,psychic,fire,ultra-rare,Any,morning,Any,Savanna,,,,Grass Block,,,,,Gen 5,"Mythical, Legendary",undiscovered,0.05,grounded,victini-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
71,Victreebel,grass,poison,common,Any,Any,Any,Jungle,,,,,,,,natural,Gen 1,,grass,0.1,grounded,victreebel-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
45,Vileplume,grass,poison,common,Any,night,Any,Jungle,,,,,,,,natural,Gen 1,,grass,0.1,grounded,vileplume-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
45,Vileplume,grass,poison,common,Any,night,Any,Temperate,,,,,,,,natural,Gen 1,,grass,0.02,grounded,vileplume-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
45,Vileplume Valencian,grass,poison,common,Any,night,Any,"Savanna, Tropical Land",,,,,,,,natural,Gen 1,,grass,0.02,grounded,vileplume-valencian-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Archipelago,bug,flying,common,Any,day,Clear,Mushroom,"Magical, Spooky, Swamp",,Village,,,,,"natural, flowers",Gen 6,,bug,2.0,grounded,vivillon-archipelago-13,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Continental,bug,flying,common,Any,day,Clear,Plains,"Floral, Mushroom, Savanna, Sunflower Plains",,Village,,,,,"natural, flowers",Gen 6,,bug,2.0,grounded,vivillon-continental-16,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Elegant,bug,flying,common,Any,day,Clear,"Magical, Spooky",Mountain,,Village,,,,,"natural, flowers",Gen 6,,bug,2.0,grounded,vivillon-elegant-19,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Fancy,bug,flying,common,Any,day,Clear,Cherry Blossom,,,Village,,,,,"natural, flowers",Gen 6,,bug,2.0,grounded,vivillon-fancy-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Garden,bug,flying,common,Any,day,Clear,Forest,"Cherry Blossom, Floral, Jungle, Magical, Mountain, Mushroom, Plains, Spooky, Swamp",,Village,,,,,"natural, flowers",Gen 6,,bug,2.0,grounded,vivillon-garden-7,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=High-Plains,bug,flying,common,Any,day,Any,Badlands,,,Village,,,,,"natural, flowers",Gen 6,,bug,2.0,grounded,vivillon-high-plains-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Icy-Snow,bug,flying,common,Any,day,Clear,Taiga,Mountain,,Village,,,,,"natural, flowers",Gen 6,,bug,2.0,grounded,vivillon-icy-snow-20,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Jungle,bug,flying,common,Any,day,Clear,Jungle,Mountain,,Village,,,,,"natural, flowers",Gen 6,,bug,2.0,grounded,vivillon-jungle-11,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Marine,bug,flying,common,Any,day,Clear,Ocean,"Frozen Ocean, Warm Ocean",,Village,,,,,"natural, flowers",Gen 6,,bug,2.0,grounded,vivillon-marine-14,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Meadow,bug,flying,common,Any,day,Clear,Floral,"Cherry Blossom, Magical, Sunflower Plains",,Village,,,,,"natural, flowers",Gen 6,,bug,2.0,grounded,vivillon-meadow-5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Meadow,bug,flying,common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,bug,5.0,grounded,vivillon-meadow-6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Modern,bug,flying,common,Any,day,Clear,Overworld,,,,,,,,"natural, flowers, village",Gen 6,,bug,2.0,grounded,vivillon-modern-15,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Modern,bug,flying,common,Any,day,Clear,Overworld,,,,,,,,"natural, flowers, urban",Gen 6,,bug,2.0,grounded,vivillon-modern-15,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Monsoon,bug,flying,common,Any,day,Clear,Mountain,"Badlands, Floral, Desert, Mushroom, Tropical Land",,Village,,,,,"natural, flowers",Gen 6,,bug,2.0,grounded,vivillon-monsoon-12,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Ocean,bug,flying,common,Any,day,Clear,"Coast, Warm Ocean","Cold Ocean, Frozen Ocean, Lukewarm Ocean, Temperate Ocean",,Village,,,,,"natural, flowers",Gen 6,,bug,2.0,grounded,vivillon-ocean-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Polar,bug,flying,common,Any,day,Clear,Frozen Ocean,,,Village,,,,,"natural, flowers",Gen 6,,bug,2.0,grounded,vivillon-polar-9,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=River,bug,flying,common,Any,day,Clear,,"Forest, Jungle, Magical, Spooky",,Village,,,,,"natural, flowers, freshwater",Gen 6,,bug,2.0,grounded,vivillon-river-8,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Sandstorm,bug,flying,common,Any,day,Any,Desert,Badlands,,Village,,,,,"natural, flowers",Gen 6,,bug,2.0,grounded,vivillon-sandstorm-4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Savanna,bug,flying,common,Any,day,Any,Savanna,"Badlands, Desert, Floral, Mountain",,Village,,,,,"natural, flowers",Gen 6,,bug,2.0,grounded,vivillon-savanna-17,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Sun,bug,flying,common,Any,day,Clear,"Sunflower Plains, Sky, Tropical Land",,,Village,,,,,"natural, flowers",Gen 6,,bug,2.0,grounded,vivillon-sun-18,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Tundra,bug,flying,common,Any,day,Clear,"Glacial, Snowy Forest, Tundra",Mountain,,Village,,,,,"natural, flowers",Gen 6,,bug,2.0,grounded,vivillon-tundra-10,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
313,Volbeat,bug,,common,Any,night,Clear,Freshwater,,,,,,,,"freshwater, natural, treetop",Gen 3,,"bug, human_like",5.0,grounded,volbeat-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
313,Volbeat,bug,,uncommon,Any,night,Clear,Freshwater,,,,,,,,"freshwater, water_surface",Gen 3,,"bug, human_like",5.0,surface,volbeat-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
313,Volbeat,bug,,common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 3,,"bug, human_like",3.0,grounded,volbeat-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
313,Volbeat,bug,,uncommon,Any,Any,Any,The Bumblezone,,,Sempiternal Sanctums,,,,,water_surface,Gen 3,,"bug, human_like",3.0,surface,volbeat-4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
721,Volcanion,fire,water,ultra-rare,Any,Any,Any,Mountain,,,,,,,,natural,Gen 6,"Mythical, Legendary",undiscovered,0.01,grounded,volcanion-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
637,Volcarona,bug,fire,uncommon,CANNOT SEE,Any,Any,Desert,,,,,,,,"natural, desert_pyramid",Gen 5,,bug,10.0,grounded,volcarona-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
637,Volcarona,bug,fire,uncommon,CANNOT SEE,Any,Any,Jungle,,,,,,,,"natural, jungle_pyramid",Gen 5,,bug,10.0,grounded,volcarona-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
637,Volcarona,bug,fire,uncommon,Any,Any,Any,"Nether/ Crimson, Nether/ Forest",,,,,,,,"natural, treetop",Gen 5,,bug,1.0,grounded,volcarona-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
100,Voltorb,electric,,common,Any,Any,Any,Overworld,,,,,,,,"natural, urban",Gen 1,Kanto Regional,mineral,1.8,grounded,voltorb-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
100,Voltorb,electric,,common,Any,Any,Any,Overworld,,,,,,,,"natural, village",Gen 1,Kanto Regional,mineral,1.8,grounded,voltorb-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
100,Voltorb,electric,,uncommon,Any,Any,Any,Overworld,,,,,Lightning Rod,,,,Gen 1,Kanto Regional,mineral,90.0,grounded,voltorb-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
100,Voltorb Hisuian,electric,grass,common,Any,Any,Any,Overworld,,,,,,,,"natural, urban",Gen 1,Kanto Regional,mineral,1.8,grounded,voltorb-hisuian-4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
100,Voltorb Hisuian,electric,grass,common,Any,Any,Any,Overworld,,,,,,,,"natural, village",Gen 1,Kanto Regional,mineral,1.8,grounded,voltorb-hisuian-5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
100,Voltorb Hisuian,electric,grass,uncommon,Any,Any,Any,Overworld,,,,,,,,"natural, apricorns",Gen 1,Kanto Regional,mineral,90.0,grounded,voltorb-hisuian-6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
629,Vullaby,dark,flying,uncommon,MUST SEE,Any,Any,Badlands,,,,,,,,natural,Gen 5,,flying,5.0,grounded,vullaby-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
37,Vulpix,fire,,uncommon,Any,Any,Any,"Forest, Taiga",Freezing,,,,,,,natural,Gen 1,Kanto Regional,field,5.4,grounded,vulpix-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
37,Vulpix,fire,,common,Any,Any,Any,Nether/ Forest,Nether/ Frozen,,,,,,,natural,Gen 1,Kanto Regional,field,1.8,grounded,vulpix-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
37,Vulpix Alolan,ice,,uncommon,Any,Any,Any,"Snowy Forest, Snowy Taiga",,,,,,,,natural,Gen 1,Kanto Regional,field,5.4,grounded,vulpix-alolan-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
37,Vulpix Alolan,ice,,common,Any,Any,Any,Nether/ Frozen,,,,,,,,natural,Gen 1,Kanto Regional,field,1.8,grounded,vulpix-alolan-4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
320,Wailmer,water,,uncommon,MUST SEE,Any,Any,Deep Ocean,,,,,,,,underwater,Gen 3,,"field, water_2",1.8,submerged,wailmer-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
321,Wailord,water,,uncommon,MUST SEE,Any,Any,Deep Ocean,,,,,,,,underwater,Gen 3,,"field, water_2",0.2,submerged,wailord-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
1009,Walkingwake,water,dragon,ultra-rare,Any,morning,Any,"Beach, Coast",,,,Sand,,,,,Gen 9,Paradox,undiscovered,0.5,grounded,walkingwake-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
8,Wartortle,water,,ultra-rare,Any,Any,Any,,,,,,,,,"natural, river",Gen 1,,"monster, water_1",0.9,grounded,wartortle-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
8,Wartortle,water,,ultra-rare,MUST SEE,Any,Any,,,,,,,,,"river, underwater",Gen 1,,"monster, water_1",0.9,submerged,wartortle-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
505,Watchog,normal,,common,Any,Any,Any,Grassland,,,,,,,,natural,Gen 5,,field,1.0,grounded,watchog-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
461,Weavile,dark,ice,uncommon,Any,Any,Any,Taiga,,,,,,,,"natural, wild",Gen 4,,field,1.0,grounded,weavile-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
13,Weedle,bug,poison,common,Any,Any,Any,"Forest, Jungle",Freezing,,,,,,,"natural, treetop",Gen 1,,bug,7.0,grounded,weedle-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
13,Weedle,bug,poison,common,Any,Any,Any,The Bumblezone,,,Sempiternal Sanctums,,,,,,Gen 1,,bug,3.0,grounded,weedle-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
70,Weepinbell,grass,poison,common,Any,Any,Any,Jungle,,,,,,,,natural,Gen 1,,grass,0.9,grounded,weepinbell-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
110,Weezing,poison,,common,Any,Any,Any,Overworld,,,,,,,,"natural, urban",Gen 1,Kanto Regional,amorphous,0.2,grounded,weezing-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
110,Weezing,poison,,common,Any,Any,Any,Overworld,,,,,,,,"natural, village",Gen 1,Kanto Regional,amorphous,0.2,grounded,weezing-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
110,Weezing,poison,,common,Any,Any,Any,Nether/ Toxic,,,,,,,,natural,Gen 1,Kanto Regional,amorphous,1.0,grounded,weezing-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
547,Whimsicott,grass,fairy,common,Any,Any,Clear,Plains,,,,,,,,natural,Gen 5,,"fairy, grass",0.6,grounded,whimsicott-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
544,Whirlipede,bug,poison,common,Any,night,Any,Forest,,,,,,,,"natural, wild",Gen 5,,bug,0.18,grounded,whirlipede-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
544,Whirlipede,bug,poison,common,Any,night,Any,Jungle,,,,,,,,"natural, wild",Gen 5,,bug,0.54,grounded,whirlipede-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
544,Whirlipede,bug,poison,common,Any,Any,Any,Lush,,,,,,,,natural,Gen 5,,bug,0.18,grounded,whirlipede-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
544,Whirlipede,bug,poison,common,Any,Any,Any,"Nether/ Forest, Nether/ Fungus",,,,,,,,"natural, wild",Gen 5,,bug,0.54,grounded,whirlipede-4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
340,Whiscash,water,ground,common,MUST SEE,Any,Any,Swamp,,,,,,,,underwater,Gen 3,,water_2,1.0,submerged,whiscash-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
293,Whismur,normal,,uncommon,Any,Any,Any,Deep Dark,,,,,,,,natural,Gen 3,,"monster, field",9.0,grounded,whismur-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
293,Whismur,normal,,common,Any,Any,Any,Overworld,Deep Dark,,,,,,,natural,Gen 3,,"monster, field",1.8,grounded,whismur-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
40,Wigglytuff,normal,fairy,common,Any,Any,Any,Floral,,,,,,,,natural,Gen 1,,fairy,0.1,grounded,wigglytuff-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
40,Wigglytuff,normal,fairy,common,Any,Any,Any,Plains,Floral,,,,,,,natural,Gen 1,,fairy,0.02,grounded,wigglytuff-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
960,Wiglett,water,,common,MUST SEE,Any,Any,Beach,,,,,,,,natural,Gen 9,,water_3,9.0,grounded,wiglett-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
767,Wimpod,bug,water,uncommon,Any,Any,Any,Coast,,,,,,,,"natural, wild",Gen 7,,"bug, water_3",9.0,grounded,wimpod-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
767,Wimpod,bug,water,uncommon,Any,Any,Any,Overworld,Deep Dark,,,,Water,,,natural,Gen 7,,"bug, water_3",9.0,grounded,wimpod-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
767,Wimpod,bug,water,uncommon,Any,Any,Any,Overworld,Deep Dark,,,,,,,underwater,Gen 7,,"bug, water_3",9.0,seafloor,wimpod-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
278,Wingull,water,flying,common,Any,day,Any,"Coast, Ocean, Sky, Tropical Land",Freezing,,,,,,,"natural, treetop",Gen 3,,"water_1, flying",9.0,grounded,wingull-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
527,Woobat,psychic,flying,common,Any,night,Clear,"Jungle, Savanna",,,,,,,,"natural, treetop",Gen 5,,"flying, field",9.0,grounded,woobat-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
527,Woobat,psychic,flying,common,Any,Any,Any,"Jungle, Savanna",,,,,,,,natural,Gen 5,,"flying, field",9.0,grounded,woobat-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
831,Wooloo,normal,,common,Any,Any,Any,"Mountain, Plains",,,,,,,,natural,Gen 8,,field,9.0,grounded,wooloo-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
194,Wooper,water,ground,common,Any,Any,Any,Lush,,,,,,,,natural,Gen 2,Johto Regional,"water_1, field",9.0,grounded,wooper-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
194,Wooper,water,ground,common,Any,Any,Any,Lush,,,,,,,,underwater,Gen 2,Johto Regional,"water_1, field",9.0,submerged,wooper-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
194,Wooper,water,ground,uncommon,Any,Any,Any,Overworld,Lush,,,,Water,,,natural,Gen 2,Johto Regional,"water_1, field",9.0,grounded,wooper-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
194,Wooper,water,ground,uncommon,Any,Any,Any,Overworld,Lush,,,,,,,underwater,Gen 2,Johto Regional,"water_1, field",9.0,submerged,wooper-4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
194,Wooper,water,ground,common,Any,Any,Rain,Swamp,Has Block/Mud,,,,,,,natural,Gen 2,Johto Regional,"water_1, field",1.8,grounded,wooper-5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
194,Wooper,water,ground,common,MUST SEE,Any,Any,Swamp,Has Block/Mud,,,,,,,underwater,Gen 2,Johto Regional,"water_1, field",1.8,submerged,wooper-6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
194,Wooper Paldean,poison,ground,uncommon,MUST SEE,Any,Any,Savanna,,,,,,,,underwater,Gen 2,Johto Regional,"water_1, field",9.0,submerged,wooper-paldean-10,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
194,Wooper Paldean,poison,ground,common,Any,Any,Any,Has Block/Mud,,,,,,,,natural,Gen 2,Johto Regional,"water_1, field",9.0,grounded,wooper-paldean-7,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
194,Wooper Paldean,poison,ground,common,MUST SEE,Any,Any,Has Block/Mud,,,,,,,,underwater,Gen 2,Johto Regional,"water_1, field",9.0,submerged,wooper-paldean-8,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
194,Wooper Paldean,poison,ground,uncommon,Any,Any,Any,Savanna,,,,,Water,,,natural,Gen 2,Johto Regional,"water_1, field",9.0,grounded,wooper-paldean-9,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
961,Wugtrio,water,,common,MUST SEE,Any,Any,Beach,,,,,,,,natural,Gen 9,,water_3,0.5,grounded,wugtrio-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
899,Wyrdeer,normal,psychic,common,Any,Any,Any,"Snowy Forest, Snowy Taiga, Tundra",,,,,,,,"natural, wild",Gen 8,,field,0.6,grounded,wyrdeer-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
178,Xatu,psychic,flying,common,Any,day,Any,"Badlands, Plateau",,,,,,,,"natural, treetop",Gen 2,,flying,0.6,grounded,xatu-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
178,Xatu,psychic,flying,common,Any,day,Any,Overworld,,,,,,,,trail_ruins,Gen 2,,flying,10.0,grounded,xatu-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
716,Xerneas,fairy,,ultra-rare,Any,day,Clear,Floral,,,,,,,,,Gen 6,Legendary,undiscovered,0.5,grounded,xerneas-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
796,Xurkitree,electric,,ultra-rare,MUST SEE,Any,Any,Swamp,,,,,,,,,Gen 7,Ultra Beast,undiscovered,1,grounded,xurkitree-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
562,Yamask,ghost,,uncommon,Any,Any,Any,Desert,Deep Dark,,,,,,,natural,Gen 5,Unova Regional,"mineral, amorphous",1.8,grounded,yamask-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
562,Yamask,ghost,,common,CANNOT SEE,Any,Any,Overworld,,,,,,,,"natural, desert_pyramid",Gen 5,Unova Regional,"mineral, amorphous",90.0,grounded,yamask-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
835,Yamper,electric,,common,Any,Any,Any,Overworld,Freezing,,,,,,,"natural, urban",Gen 8,,field,5.4,grounded,yamper-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
835,Yamper,electric,,common,Any,Any,Any,Overworld,Freezing,,,,,,,"natural, village",Gen 8,,field,5.4,grounded,yamper-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
193,Yanma,bug,flying,uncommon,Any,day,Clear,Freshwater,,,,,,,,"freshwater, water_surface",Gen 2,,bug,5.4,surface,yanma-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
193,Yanma,bug,flying,uncommon,Any,Any,Any,Lush,,,,,,,,water_surface,Gen 2,,bug,1.8,surface,yanma-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
193,Yanma,bug,flying,uncommon,Any,Any,Any,The Bumblezone,,,Sempiternal Sanctums,,,,,water_surface,Gen 2,,bug,1.8,surface,yanma-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
469,Yanmega,bug,flying,uncommon,Any,day,Clear,Freshwater,,,,,,,,"freshwater, water_surface",Gen 4,,bug,0.6,surface,yanmega-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
