Dex Number,Pokemon Name,Primary Type,Secondary Type,Rarity,Sky,Time,Weather,Spawn ID,Biomes,Anti-Biomes,Structures,Anti-Structures,Base Blocks,Nearby Blocks,Moon Phase,Anti-Moon Phase,Presets,Egg Groups,Weight,Context,Spawn Archive,Species Archive
763,Tsareena,grass,,common,Any,Any,Any,tsareena-1,"Jungle, Tropical Land",,,,,,,,natural,grass,0.02,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
776,Turtonator,fire,dragon,uncommon,Any,Any,Any,turtonator-1,Nether/ Basalt,,,,,,,,"natural, wild","monster, dragon",10.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
387,Turtwig,grass,,ultra-rare,Any,Any,Any,turtwig-1,Forest,Spooky,,,,,,,natural,"monster, grass",9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
535,Tympole,water,,uncommon,Any,Any,Any,tympole-1,River,,,,,,,,underwater,water_1,9.9,submerged,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
602,Tynamo,electric,,rare,CANNOT SEE,Any,Any,tynamo-1,Cave,,,,,,,,underwater,amorphous,9.0,submerged,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
602,Tynamo,electric,,uncommon,CANNOT SEE,Any,Any,tynamo-2,Lush,,,,,,,,underwater,amorphous,5.0,submerged,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
157,Typhlosion,fire,,ultra-rare,Any,Any,Any,typhlosion-1,Temperate,Spooky,,,,,,,natural,field,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
157,Typhlosion Hisuian,fire,ghost,ultra-rare,Any,Any,Clear,typhlosion-hisuian-2,Taiga,,,,,,,,natural,field,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
157,Typhlosion Hisuian,fire,ghost,ultra-rare,Any,Any,Any,typhlosion-hisuian-3,"Nether/ Crimson, Nether/ Forest, Nether/ Overgrowth",,,,,,,,natural,field,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
248,Tyranitar,rock,dark,ultra-rare,Any,Any,Any,tyranitar-1,Mountain,Freezing,,,,,,,"natural, wild",monster,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
248,Tyranitar,rock,dark,ultra-rare,Any,Any,Any,tyranitar-2,Mountain,,,,,,,,natural,monster,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
697,Tyrantrum,rock,dragon,ultra-rare,Any,Any,Any,tyrantrum-1,Lush,,,,,,,,natural,"monster, dragon",1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
236,Tyrogue,fighting,,uncommon,Any,Any,Any,tyrogue-1,Hills,,,,,,,,natural,undiscovered,1.8,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
696,Tyrunt,rock,dragon,ultra-rare,Any,Any,Any,tyrunt-1,Lush,,,,,,,,natural,"monster, dragon",9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
197,Umbreon,dark,,ultra-rare,Any,Any,Any,umbreon-1,Spooky,,,,,,,,natural,field,1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
197,Umbreon,dark,,uncommon,Any,Any,Any,umbreon-2,Overworld,,,,,,,,"natural, urban",field,0.025,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
197,Umbreon,dark,,uncommon,Any,Any,Any,umbreon-3,Overworld,,,,,,,,"natural, village",field,0.025,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
197,Umbreon,dark,,uncommon,CANNOT SEE,Any,Any,umbreon-4,Overworld,,,,,,,,mansion,field,0.125,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
521,Unfezant,normal,flying,common,Any,Any,Any,unfezant-2,"Mountain, Sky",,,,,,,,"natural, treetop",flying,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
521,Unfezant,normal,flying,common,Any,Any,Any,unfezant-3,Overworld,"Arid, Tundra",,,,,,,"natural, urban",flying,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
521,Unfezant,normal,flying,common,Any,Any,Any,unfezant-4,Overworld,"Arid, Tundra",,,,,,,"natural, village",flying,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
201,Unown,psychic,,uncommon,CANNOT SEE,Any,Any,unown-1,Overworld,,,,,,,,stronghold,undiscovered,9.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
201,Unown,psychic,,common,Any,Any,Any,unown-2,End,,,,,,,,,undiscovered,20.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
901,Ursaluna,ground,normal,common,Any,Any,Any,ursaluna-1,"Forest, Mountain, Taiga",,,,,,,,"natural, wild",field,0.02,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
901,Ursaluna,ground,normal,common,Any,Any,Any,ursaluna-2,"Crystal Canyon, Floral Meadow",,,Sempiternal Sanctums,,,,,,field,0.02,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
217,Ursaring,normal,,common,Any,Any,Any,ursaring-1,"Forest, Mountain, Taiga",,,,,,,,"natural, wild",field,0.18,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
217,Ursaring,normal,,common,Any,Any,Any,ursaring-2,"Crystal Canyon, Floral Meadow",,,Sempiternal Sanctums,,,,,,field,0.18,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
480,Uxie,psychic,,ultra-rare,MUST SEE,Any,Any,uxie-1,River,,,,,,,,natural,undiscovered,0.1,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
134,Vaporeon,water,,ultra-rare,Any,Any,Any,vaporeon-1,,,,,,,,,"natural, freshwater",field,1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
134,Vaporeon,water,,ultra-rare,MUST SEE,Any,Any,vaporeon-2,,,,,,,,,"freshwater, underwater",field,1.0,submerged,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
134,Vaporeon,water,,uncommon,Any,Any,Any,vaporeon-3,Overworld,,,,,,,,"natural, urban",field,0.025,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
134,Vaporeon,water,,uncommon,Any,Any,Any,vaporeon-4,Overworld,,,,,,,,"natural, village",field,0.025,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
134,Vaporeon,water,,uncommon,CANNOT SEE,Any,Any,vaporeon-5,Overworld,,,,,,,,mansion,field,0.125,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
965,Varoom,steel,poison,uncommon,Any,Any,Any,varoom-1,Badlands,,,,,,,,natural,mineral,5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
965,Varoom,steel,poison,uncommon,Any,Any,Any,varoom-2,Overworld,,,,"White Concrete, Orange Concrete, Magenta Concrete, Light Blue Concrete, Yellow Concrete, Lime Concrete, Pink Concrete, Gray Concrete, Light Gray Concrete, Cyan Concrete, Purple Concrete, Blue Concrete, Brown Concrete, Green Concrete, Red Concrete, Black Concrete",,,,,mineral,5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
976,Veluza,water,psychic,uncommon,Any,Any,Any,veluza-1,Ocean,,,,,,,,underwater,water_2,7.0,submerged,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
976,Veluza,water,psychic,uncommon,Any,Any,Any,veluza-2,Ocean,,,,,,,,,water_2,7.0,submerged,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
543,Venipede,bug,poison,common,Any,Any,Any,venipede-1,Forest,,,,,,,,"natural, wild",bug,1.8,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
543,Venipede,bug,poison,common,Any,Any,Any,venipede-2,Jungle,,,,,,,,"natural, wild",bug,5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
543,Venipede,bug,poison,common,Any,Any,Any,venipede-3,Lush,,,,,,,,natural,bug,1.8,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
543,Venipede,bug,poison,common,Any,Any,Any,venipede-4,"Nether/ Forest, Nether/ Fungus",,,,,,,,"natural, wild",bug,5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
49,Venomoth,bug,poison,common,Any,Any,Clear,venomoth-1,"Spooky, Swamp",,,,,,,,natural,bug,0.6,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
48,Venonat,bug,poison,common,Any,Any,Any,venonat-1,"Spooky, Swamp",,,,,,,,natural,bug,5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
3,Venusaur,grass,poison,ultra-rare,Any,Any,Any,venusaur-1,"Jungle, Tropical Land",,,,,,,,natural,"monster, grass",0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
416,Vespiquen,bug,flying,common,Any,Any,Clear,vespiquen-1,Temperate,"Freezing, Spooky",,,,,,,natural,bug,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
416,Vespiquen,bug,flying,common,Any,Any,Any,vespiquen-2,The Bumblezone,,,Sempiternal Sanctums,,,,,,bug,1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
329,Vibrava,ground,dragon,rare,Any,Any,Rain,vibrava-1,Desert,,,,,,,,"natural, wild","bug, dragon",0.9,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
494,Victini,psychic,fire,ultra-rare,Any,Any,Any,victini-1,Savanna,,,,Grass Block,,,,,undiscovered,0.05,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
71,Victreebel,grass,poison,common,Any,Any,Any,victreebel-1,Jungle,,,,,,,,natural,grass,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
45,Vileplume,grass,poison,common,Any,Any,Any,vileplume-1,Jungle,,,,,,,,natural,grass,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
45,Vileplume,grass,poison,common,Any,Any,Any,vileplume-2,Temperate,,,,,,,,natural,grass,0.02,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
45,Vileplume Valencian,grass,poison,common,Any,Any,Any,vileplume-valencian-3,"Savanna, Tropical Land",,,,,,,,natural,grass,0.02,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Archipelago,bug,flying,common,Any,Any,Clear,vivillon-archipelago-13,Mushroom,"Magical, Spooky, Swamp",,Village,,,,,"natural, flowers",bug,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Continental,bug,flying,common,Any,Any,Clear,vivillon-continental-16,Plains,"Floral, Mushroom, Savanna, Sunflower Plains",,Village,,,,,"natural, flowers",bug,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Elegant,bug,flying,common,Any,Any,Clear,vivillon-elegant-19,"Magical, Spooky",Mountain,,Village,,,,,"natural, flowers",bug,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Fancy,bug,flying,common,Any,Any,Clear,vivillon-fancy-2,Cherry Blossom,,,Village,,,,,"natural, flowers",bug,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Garden,bug,flying,common,Any,Any,Clear,vivillon-garden-7,Forest,"Cherry Blossom, Floral, Jungle, Magical, Mountain, Mushroom, Plains, Spooky, Swamp",,Village,,,,,"natural, flowers",bug,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=High-Plains,bug,flying,common,Any,Any,Any,vivillon-high-plains-1,Badlands,,,Village,,,,,"natural, flowers",bug,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Icy-Snow,bug,flying,common,Any,Any,Clear,vivillon-icy-snow-20,Taiga,Mountain,,Village,,,,,"natural, flowers",bug,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Jungle,bug,flying,common,Any,Any,Clear,vivillon-jungle-11,Jungle,Mountain,,Village,,,,,"natural, flowers",bug,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Marine,bug,flying,common,Any,Any,Clear,vivillon-marine-14,Ocean,"Frozen Ocean, Warm Ocean",,Village,,,,,"natural, flowers",bug,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Meadow,bug,flying,common,Any,Any,Clear,vivillon-meadow-5,Floral,"Cherry Blossom, Magical, Sunflower Plains",,Village,,,,,"natural, flowers",bug,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Meadow,bug,flying,common,Any,Any,Any,vivillon-meadow-6,Floral Meadow,,,Sempiternal Sanctums,,,,,,bug,5.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Modern,bug,flying,common,Any,Any,Clear,vivillon-modern-15,Overworld,,,,,,,,"natural, flowers, village",bug,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Modern,bug,flying,common,Any,Any,Clear,vivillon-modern-15,Overworld,,,,,,,,"natural, flowers, urban",bug,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Monsoon,bug,flying,common,Any,Any,Clear,vivillon-monsoon-12,Mountain,"Badlands, Floral, Desert, Mushroom, Tropical Land",,Village,,,,,"natural, flowers",bug,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Ocean,bug,flying,common,Any,Any,Clear,vivillon-ocean-3,"Coast, Warm Ocean","Cold Ocean, Frozen Ocean, Lukewarm Ocean, Temperate Ocean",,Village,,,,,"natural, flowers",bug,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Polar,bug,flying,common,Any,Any,Clear,vivillon-polar-9,Frozen Ocean,,,Village,,,,,"natural, flowers",bug,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=River,bug,flying,common,Any,Any,Clear,vivillon-river-8,,"Forest, Jungle, Magical, Spooky",,Village,,,,,"natural, flowers, freshwater",bug,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Sandstorm,bug,flying,common,Any,Any,Any,vivillon-sandstorm-4,Desert,Badlands,,Village,,,,,"natural, flowers",bug,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Savanna,bug,flying,common,Any,Any,Any,vivillon-savanna-17,Savanna,"Badlands, Desert, Floral, Mountain",,Village,,,,,"natural, flowers",bug,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Sun,bug,flying,common,Any,Any,Clear,vivillon-sun-18,"Sunflower Plains, Sky, Tropical Land",,,Village,,,,,"natural, flowers",bug,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
666,Vivillon Vivillon_Wings=Tundra,bug,flying,common,Any,Any,Clear,vivillon-tundra-10,"Glacial, Snowy Forest, Tundra",Mountain,,Village,,,,,"natural, flowers",bug,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
313,Volbeat,bug,,common,Any,Any,Clear,volbeat-1,Freshwater,,,,,,,,"freshwater, natural, treetop","bug, human_like",5.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
313,Volbeat,bug,,uncommon,Any,Any,Clear,volbeat-2,Freshwater,,,,,,,,"freshwater, water_surface","bug, human_like",5.0,surface,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
313,Volbeat,bug,,common,Any,Any,Any,volbeat-3,Floral Meadow,,,Sempiternal Sanctums,,,,,,"bug, human_like",3.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
313,Volbeat,bug,,uncommon,Any,Any,Any,volbeat-4,The Bumblezone,,,Sempiternal Sanctums,,,,,water_surface,"bug, human_like",3.0,surface,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
721,Volcanion,fire,water,ultra-rare,Any,Any,Any,volcanion-1,Mountain,,,,,,,,natural,undiscovered,0.01,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
637,Volcarona,bug,fire,uncommon,CANNOT SEE,Any,Any,volcarona-1,Desert,,,,,,,,"natural, desert_pyramid",bug,10.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
637,Volcarona,bug,fire,uncommon,CANNOT SEE,Any,Any,volcarona-2,Jungle,,,,,,,,"natural, jungle_pyramid",bug,10.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
637,Volcarona,bug,fire,uncommon,Any,Any,Any,volcarona-3,"Nether/ Crimson, Nether/ Forest",,,,,,,,"natural, treetop",bug,1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
100,Voltorb,electric,,common,Any,Any,Any,voltorb-1,Overworld,,,,,,,,"natural, urban",mineral,1.8,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
100,Voltorb,electric,,common,Any,Any,Any,voltorb-2,Overworld,,,,,,,,"natural, village",mineral,1.8,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
100,Voltorb,electric,,uncommon,Any,Any,Any,voltorb-3,Overworld,,,,,Lightning Rod,,,,mineral,90.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
100,Voltorb Hisuian,electric,grass,common,Any,Any,Any,voltorb-hisuian-4,Overworld,,,,,,,,"natural, urban",mineral,1.8,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
100,Voltorb Hisuian,electric,grass,common,Any,Any,Any,voltorb-hisuian-5,Overworld,,,,,,,,"natural, village",mineral,1.8,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
100,Voltorb Hisuian,electric,grass,uncommon,Any,Any,Any,voltorb-hisuian-6,Overworld,,,,,,,,"natural, apricorns",mineral,90.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
629,Vullaby,dark,flying,uncommon,MUST SEE,Any,Any,vullaby-1,Badlands,,,,,,,,natural,flying,5.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
37,Vulpix,fire,,uncommon,Any,Any,Any,vulpix-1,"Forest, Taiga",Freezing,,,,,,,natural,field,5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
37,Vulpix,fire,,common,Any,Any,Any,vulpix-2,Nether/ Forest,Nether/ Frozen,,,,,,,natural,field,1.8,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
37,Vulpix Alolan,ice,,uncommon,Any,Any,Any,vulpix-alolan-3,"Snowy Forest, Snowy Taiga",,,,,,,,natural,field,5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
37,Vulpix Alolan,ice,,common,Any,Any,Any,vulpix-alolan-4,Nether/ Frozen,,,,,,,,natural,field,1.8,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
320,Wailmer,water,,uncommon,MUST SEE,Any,Any,wailmer-1,Deep Ocean,,,,,,,,underwater,"field, water_2",1.8,submerged,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
321,Wailord,water,,uncommon,MUST SEE,Any,Any,wailord-1,Deep Ocean,,,,,,,,underwater,"field, water_2",0.2,submerged,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
1009,Walkingwake,water,dragon,ultra-rare,Any,Any,Any,walkingwake-1,"Beach, Coast",,,,Sand,,,,,undiscovered,0.5,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
8,Wartortle,water,,ultra-rare,Any,Any,Any,wartortle-1,,,,,,,,,"natural, river","monster, water_1",0.9,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
8,Wartortle,water,,ultra-rare,MUST SEE,Any,Any,wartortle-2,,,,,,,,,"river, underwater","monster, water_1",0.9,submerged,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
505,Watchog,normal,,common,Any,Any,Any,watchog-1,Grassland,,,,,,,,natural,field,1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
461,Weavile,dark,ice,uncommon,Any,Any,Any,weavile-1,Taiga,,,,,,,,"natural, wild",field,1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
13,Weedle,bug,poison,common,Any,Any,Any,weedle-1,"Forest, Jungle",Freezing,,,,,,,"natural, treetop",bug,7.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
13,Weedle,bug,poison,common,Any,Any,Any,weedle-2,The Bumblezone,,,Sempiternal Sanctums,,,,,,bug,3.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
70,Weepinbell,grass,poison,common,Any,Any,Any,weepinbell-1,Jungle,,,,,,,,natural,grass,0.9,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
110,Weezing,poison,,common,Any,Any,Any,weezing-1,Overworld,,,,,,,,"natural, urban",amorphous,0.2,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
110,Weezing,poison,,common,Any,Any,Any,weezing-2,Overworld,,,,,,,,"natural, village",amorphous,0.2,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
110,Weezing,poison,,common,Any,Any,Any,weezing-3,Nether/ Toxic,,,,,,,,natural,amorphous,1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
547,Whimsicott,grass,fairy,common,Any,Any,Clear,whimsicott-1,Plains,,,,,,,,natural,"fairy, grass",0.6,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
544,Whirlipede,bug,poison,common,Any,Any,Any,whirlipede-1,Forest,,,,,,,,"natural, wild",bug,0.18,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
544,Whirlipede,bug,poison,common,Any,Any,Any,whirlipede-2,Jungle,,,,,,,,"natural, wild",bug,0.54,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
544,Whirlipede,bug,poison,common,Any,Any,Any,whirlipede-3,Lush,,,,,,,,natural,bug,0.18,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
544,Whirlipede,bug,poison,common,Any,Any,Any,whirlipede-4,"Nether/ Forest, Nether/ Fungus",,,,,,,,"natural, wild",bug,0.54,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
