Dex Number,Pokemon Name,Primary Type,Secondary Type,Rarity,Sky,Time,Weather,Biomes,Anti-Biomes,Structures,Anti-Structures,Base Blocks,Nearby Blocks,Moon Phase,Anti-Moon Phase,Presets,Generation,Labels,Egg Groups,Weight,Context,Spawn ID,Species Archive,Original Spawn Archive,Original Species Archive
300,Skitty,Normal,-----,Common,MUST SEE,Any,Clear,Overworld,"Arid, Freezing",,,,,,,"Natural, Village",Gen 3,,"Field, Fairy",9.0,Grounded,skitty-1,generation3,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
300,Skitty,Normal,-----,Common,MUST SEE,Any,Any,Arid,,,Village,,,,,"Natural, Urban",Gen 3,,"Field, Fairy",9.0,Grounded,skitty-2,generation3,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
300,Skitty,Normal,-----,Common,MUST SEE,Any,Any,Floral,,,,,,,,Natural,Gen 3,,"Field, Fairy",9.0,Grounded,skitty-3,generation3,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
690,Skrelp,Poison,Water,Common,MUST SEE,Any,Any,Ocean,,,,,Kelp Plant,,,Underwater,Gen 6,,"Water_1, Dragon",1.8,Submerged,skrelp-1,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
435,Skuntank,Poison,Dark,Uncommon,MUST SEE,Any,Any,Swamp,,,,,,,,Natural,Gen 4,,Field,8.0,Grounded,skuntank-1,generation4,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
435,Skuntank,Poison,Dark,Uncommon,Any,Any,Any,Toxic Heap,,,,,,,,,Gen 4,,Field,8.0,Grounded,skuntank-2,generation4,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
705,Sliggoo,Dragon,-----,Rare,8 - 15,Any,Rain,Swamp,,,,,,,,"Natural, Wild",Gen 6,Kalos Regional,Dragon,0.9,Grounded,sliggoo-1,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
705,Sliggoo,Dragon,-----,Ultra-Rare,8 - 15,Any,Clear,Swamp,,,,,,,,"Natural, Wild",Gen 6,Kalos Regional,Dragon,0.9,Grounded,sliggoo-2,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
705,Sliggoo Hisuian,Steel,Dragon,Rare,0 - 7,Any,Any,"Dripstone, Lush",,,,,,,,Natural,Gen 6,Kalos Regional,Dragon,0.9,Grounded,sliggoo-hisuian-3,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
705,Sliggoo Hisuian,Steel,Dragon,Ultra-Rare,0 - 7,Any,Any,Overworld,,,,,Water,,,Natural,Gen 6,Kalos Regional,Dragon,0.9,Grounded,sliggoo-hisuian-4,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
988,Slitherwing,Bug,Fighting,Ultra-Rare,MUST SEE,Any,Any,"Arid, Jungle, Badlands",,,,,,,,Natural,Gen 9,Paradox,Undiscovered,3.0,Grounded,slitherwing-1,generation9,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
988,Slitherwing,Bug,Fighting,Ultra-Rare,Any,Any,Any,"Nether Crimson, Nether Jungle",,,,,,,,Natural,Gen 9,Paradox,Undiscovered,3.0,Grounded,slitherwing-2,generation9,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
988,Slitherwing,Bug,Fighting,Ultra-Rare,Any,Any,Any,End,,,,,,,,Natural,Gen 9,Paradox,Undiscovered,3.0,Grounded,slitherwing-3,generation9,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
80,Slowbro,Water,Psychic,Common,8 - 15,Any,Any,Beach,,,,,,,,Natural,Gen 1,Kanto Regional,"Monster, Water_1",0.54,Grounded,slowbro-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
199,Slowking,Water,Psychic,Common,8 - 15,Any,Any,Beach,,,,,,,,Natural,Gen 2,Johto Regional,"Monster, Water_1",0.06,Grounded,slowking-1,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
79,Slowpoke,Water,Psychic,Common,8 - 15,Any,Any,Beach,,,,,,,,Natural,Gen 1,Kanto Regional,"Monster, Water_1",5.4,Grounded,slowpoke-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
79,Slowpoke,Water,Psychic,Common,8 - 15,Any,Any,,,,,,,,,"Natural, River",Gen 1,Kanto Regional,"Monster, Water_1",6.0,Grounded,slowpoke-2,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
218,Slugma,Fire,-----,Common,Any,Any,Any,"Nether: Is Basalt, Nether: Is Wasteland",,,,,,,,Natural,Gen 2,,Amorphous,5.4,Grounded,slugma-1,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
218,Slugma,Fire,-----,Common,Any,Any,Any,"Nether, Volcanic",,,,,,,,Lava_Surface,Gen 2,,Amorphous,9.0,Surface,slugma-2,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
218,Slugma,Fire,-----,Common,Any,Any,Any,Overworld,Volcanic,,,,,,,Lava_Surface,Gen 2,,Amorphous,1.8,Surface,slugma-3,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
218,Slugma,Fire,-----,Common,Any,Any,Any,Volcanic,,,,,Lava,,,Natural,Gen 2,,Amorphous,9.0,Grounded,slugma-4,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
238,Smoochum,Ice,Psychic,Uncommon,8 - 15,Any,Any,Freezing,,,,,,,,"Natural, Urban",Gen 2,Baby,Undiscovered,9.0,Grounded,smoochum-1,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
238,Smoochum,Ice,Psychic,Uncommon,8 - 15,Any,Any,Freezing,,,,,,,,"Natural, Village",Gen 2,Baby,Undiscovered,9.0,Grounded,smoochum-2,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
215,Sneasel,Dark,Ice,Uncommon,8 - 15,Any,Any,Taiga,,,,,,,,"Natural, Wild",Gen 2,Johto Regional,Field,9.0,Grounded,sneasel-1,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
215,Sneasel Hisuian,Fighting,Poison,Uncommon,8 - 15,Any,Any,Mountain,"Arid, Taiga",,,,,,,"Natural, Wild",Gen 2,Johto Regional,Field,9.0,Grounded,sneasel-hisuian-2,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
903,Sneasler,Fighting,Poison,Uncommon,8 - 15,Any,Any,Mountain,"Arid, Taiga",,,,,,,"Natural, Wild",Gen 8,,Field,1.0,Grounded,sneasler-1,generation8,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
495,Snivy,Grass,-----,Ultra-Rare,8 - 15,Any,Any,Jungle,,,,,,,,"Natural, Treetop",Gen 5,,"Field, Grass",9.0,Grounded,snivy-1,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
872,Snom,Ice,Bug,Common,Any,Night,Any,Freezing,,,,,,,,Natural,Gen 8,,Bug,10.0,Grounded,snom-1,generation8,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
143,Snorlax,Normal,-----,Rare,8 - 15,Any,Any,"Forest, Hills",,,,,,,,Natural,Gen 1,,Monster,1.0,Grounded,snorlax-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
361,Snorunt,Ice,-----,Uncommon,Any,Any,Any,Cold,,,,,,,,Natural,Gen 3,,"Fairy, Mineral",3.0,Grounded,snorunt-1,generation3,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
361,Snorunt,Ice,-----,Rare,Any,Any,Any,Cold,,,,,,,,Natural,Gen 3,,"Fairy, Mineral",3.0,Grounded,snorunt-2,generation3,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
361,Snorunt,Ice,-----,Common,Any,Any,Any,Freezing,,,,,,,,Natural,Gen 3,,"Fairy, Mineral",2.0,Grounded,snorunt-3,generation3,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
361,Snorunt,Ice,-----,Rare,Any,Any,Any,Freezing,,,,,,,,Natural,Gen 3,,"Fairy, Mineral",2.0,Grounded,snorunt-4,generation3,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
209,Snubbull,Fairy,-----,Common,8 - 15,Any,Any,Overworld,Freezing,,,,,,,"Natural, Urban",Gen 2,,"Field, Fairy",5.4,Grounded,snubbull-1,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
209,Snubbull,Fairy,-----,Common,8 - 15,Any,Any,Overworld,Freezing,,,,,,,"Natural, Village",Gen 2,,"Field, Fairy",5.4,Grounded,snubbull-2,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
209,Snubbull,Fairy,-----,Common,CANNOT SEE,Any,Any,Overworld,,,,,,,,Mansion,Gen 2,,"Field, Fairy",5.4,Grounded,snubbull-3,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
816,Sobble,Water,-----,Ultra-Rare,8 - 15,Any,Any,,,,,,,,,"Natural, Freshwater",Gen 8,,"Water_1, Field",9.0,Grounded,sobble-1,generation8,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
816,Sobble,Water,-----,Ultra-Rare,MUST SEE,Any,Any,,,,,,,,,"Freshwater, Underwater",Gen 8,,"Water_1, Field",9.0,Submerged,sobble-2,generation8,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
791,Solgaleo,Psychic,Steel,Ultra-Rare,MUST SEE,Morning,Any,"Badlands, Savanna",,,,,,,,,Gen 7,Legendary,Undiscovered,1.0,Grounded,solgaleo-1,generation7,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
791,Solgaleo,Psychic,Steel,Ultra-Rare,Any,Any,Any,End,,,,,,,,,Gen 7,Legendary,Undiscovered,1.0,Grounded,solgaleo-2,generation7,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
577,Solosis,Psychic,-----,Rare,MUST SEE,Day,Any,Magical,,,,,,,,Natural,Gen 5,,Amorphous,9.0,Grounded,solosis-1,generation5,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
577,Solosis,Psychic,-----,Rare,Any,Any,Any,Toxic Heap,,,,,,,,,Gen 5,,Amorphous,9.0,Grounded,solosis-2,generation5,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
338,Solrock,Rock,Psychic,Uncommon,8 - 15,Day,Any,Dripstone,,,,,,,,Natural,Gen 3,,Mineral,10.0,Grounded,solrock-1,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
338,Solrock,Rock,Psychic,Common,0 - 7,Any,Any,Dripstone,,,,,,,,Natural,Gen 3,,Mineral,10.0,Grounded,solrock-2,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
338,Solrock,Rock,Psychic,Uncommon,8 - 15,Day,Any,Mountain,,,,,,,,Natural,Gen 3,,Mineral,2.0,Grounded,solrock-3,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
21,Spearow,Normal,Flying,Common,8 - 15,Day,Any,"Badlands, Savanna, Sky",,,,,,,,"Natural, Treetop",Gen 1,,Flying,9.0,Grounded,spearow-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
897,Spectrier,Ghost,-----,Ultra-Rare,Any,Any,Any,Spooky,,,,,,,,Natural,Gen 8,Legendary,Undiscovered,1.0,Grounded,spectrier-1,generation8,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
665,Spewpa,Bug,-----,Common,8 - 15,Any,Any,"Floral, Plains, Savanna",,,,,,,,"Natural, Foliage",Gen 6,,Bug,3.0,Grounded,spewpa-1,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
665,Spewpa,Bug,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Bug,2.0,Grounded,spewpa-2,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
167,Spinarak,Bug,Poison,Common,8 - 15,Night,Clear,"Forest, Jungle, Spooky",Freezing,,,,,,,"Natural, Treetop",Gen 2,,Bug,5.4,Grounded,spinarak-1,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
167,Spinarak,Bug,Poison,Common,0 - 7,Any,Any,Overworld,Deep Dark,,,,,,,Natural,Gen 2,,Bug,1.8,Grounded,spinarak-2,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
167,Spinarak,Bug,Poison,Common,CANNOT SEE,Any,Any,Overworld,Deep Dark,,,,,,,Derelict,Gen 2,,Bug,5.4,Grounded,spinarak-3,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
167,Spinarak,Bug,Poison,Common,0 - 7,Any,Any,,,,,,,,,"Webs, Natural",Gen 2,,Bug,9.0,Grounded,spinarak-4,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
167,Spinarak,Bug,Poison,Common,CANNOT SEE,Any,Any,Overworld,,,,,Cobweb,,,Mansion,Gen 2,,Bug,9.0,Grounded,spinarak-5,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
327,Spinda,Normal,-----,Uncommon,8 - 15,Any,Any,"Bamboo, Hills",,,,,,,,"Natural, Wild",Gen 3,,"Field, Human_Like",9.9,Grounded,spinda-1,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
327,Spinda Special_Spots=1 Face_Spots=None Face_Spots2=None,Normal,-----,Uncommon,8 - 15,Any,Any,"Bamboo, Hills",,,,,,,,"Natural, Wild",Gen 3,,"Field, Human_Like",0.025,Grounded,spinda-1-2,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
327,Spinda Special_Spots=2 Face_Spots=None Face_Spots2=None,Normal,-----,Uncommon,8 - 15,Any,Any,"Bamboo, Hills",,,,,,,,"Natural, Wild",Gen 3,,"Field, Human_Like",0.025,Grounded,spinda-2-3,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
327,Spinda Special_Spots=3 Face_Spots=None Face_Spots2=None,Normal,-----,Uncommon,8 - 15,Any,Any,"Bamboo, Hills",,,,,,,,"Natural, Wild",Gen 3,,"Field, Human_Like",0.025,Grounded,spinda-3-4,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
327,Spinda Special_Spots=4 Face_Spots=None Face_Spots2=None,Normal,-----,Uncommon,8 - 15,Any,Any,"Bamboo, Hills",,,,,,,,"Natural, Wild",Gen 3,,"Field, Human_Like",0.025,Grounded,spinda-4-5,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
442,Spiritomb,Ghost,Dark,Uncommon,0 - 7,Any,Any,Deep Dark,,,,,,,,Ancient_City,Gen 4,,Amorphous,60.0,Grounded,spiritomb-1,generation4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
442,Spiritomb,Ghost,Dark,Rare,Any,Any,Any,Overworld,,,,,,,,Ruins,Gen 4,,Amorphous,100.0,Grounded,spiritomb-2,generation4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
442,Spiritomb,Ghost,Dark,Uncommon,Any,Any,Any,Overworld,,,,,,,,Underground_Ruins,Gen 4,,Amorphous,100.0,Grounded,spiritomb-3,generation4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
442,Spiritomb,Ghost,Dark,Rare,Any,Any,Any,Overworld,,,,,,,,Trail_Ruins,Gen 4,,Amorphous,100.0,Grounded,spiritomb-4,generation4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
442,Spiritomb,Ghost,Dark,Rare,CANNOT SEE,Any,Any,Desert,,,,,,,,"Natural, Desert_Pyramid",Gen 4,,Amorphous,100.0,Grounded,spiritomb-5,generation4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
442,Spiritomb,Ghost,Dark,Rare,CANNOT SEE,Any,Any,Jungle,,,,,,,,"Natural, Jungle_Pyramid",Gen 4,,Amorphous,100.0,Grounded,spiritomb-6,generation4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
442,Spiritomb,Ghost,Dark,Rare,Any,Any,Any,Howling Constructs,,,Sempiternal Sanctums,,,,,,Gen 4,,Amorphous,10.0,Grounded,spiritomb-7,generation4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
906,Sprigatito,Grass,-----,Ultra-Rare,8 - 15,Any,Any,"Floral, Magical",,,,,,,,Natural,Gen 9,,"Field, Grass",9.0,Grounded,sprigatito-1,generation9,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
906,Sprigatito,Grass,-----,Ultra-Rare,Any,Any,Any,Nether: Is Warped,Nether: Is Desert,,,,,,,Natural,Gen 9,,"Field, Grass",9.0,Grounded,sprigatito-2,generation9,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
931,Squawkabilly,Normal,Flying,Common,8 - 15,Day,Any,"Jungle, Savanna, Tropical Island",,,,,,,,"Natural, Treetop",Gen 9,,Flying,2.0,Grounded,squawkabilly-1,generation9,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
931,Squawkabilly,Normal,Flying,Common,8 - 15,Day,Clear,Overworld,"Freezing, Sandy",,,,,,,"Urban, Treetop",Gen 9,,Flying,6.0,Grounded,squawkabilly-2,generation9,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
931,Squawkabilly,Normal,Flying,Common,8 - 15,Day,Clear,Overworld,"Freezing, Sandy",,,,,,,"Village, Treetop",Gen 9,,Flying,6.0,Grounded,squawkabilly-3,generation9,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
931,Squawkabilly,Normal,Flying,Common,8 - 15,Day,Any,Sky,,,,,,,,"Natural, Treetop",Gen 9,,Flying,10.0,Grounded,squawkabilly-4,generation9,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
7,Squirtle,Water,-----,Ultra-Rare,8 - 15,Any,Any,,,,,,,,,"Natural, River",Gen 1,,"Monster, Water_1",9.0,Grounded,squirtle-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
7,Squirtle,Water,-----,Ultra-Rare,MUST SEE,Any,Any,,,,,,,,,"River, Underwater",Gen 1,,"Monster, Water_1",9.0,Submerged,squirtle-2,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
234,Stantler,Normal,-----,Common,8 - 15,Any,Any,"Snowy Forest, Snowy Taiga, Tundra",,,,,,,,"Natural, Wild",Gen 2,,Field,5.4,Grounded,stantler-1,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
398,Staraptor,Normal,Flying,Common,8 - 15,Day,Any,"Hills, Sky, Snowy Forest, Taiga",Arid,,,,,,,"Natural, Treetop",Gen 4,,Flying,0.1,Grounded,staraptor-1,generation4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
397,Staravia,Normal,Flying,Common,8 - 15,Day,Any,"Hills, Sky, Snowy Forest, Taiga",Arid,,,,,,,"Natural, Treetop",Gen 4,,Flying,0.9,Grounded,staravia-1,generation4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
396,Starly,Normal,Flying,Common,8 - 15,Day,Any,"Hills, Sky, Snowy Forest, Taiga",Arid,,,,,,,"Natural, Treetop",Gen 4,,Flying,9.0,Grounded,starly-1,generation4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
121,Starmie,Water,Psychic,Uncommon,8 - 15,Night,Any,Coast,,,,,,,,Natural,Gen 1,,Water_3,1.0,Grounded,starmie-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
121,Starmie,Water,Psychic,Uncommon,MUST SEE,Any,Any,Ocean,,,,,,,,Underwater,Gen 1,,Water_3,0.6,Seafloor,starmie-2,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
120,Staryu,Water,-----,Uncommon,8 - 15,Night,Any,Coast,,,,,,,,Natural,Gen 1,,Water_3,9.0,Grounded,staryu-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
120,Staryu,Water,-----,Uncommon,MUST SEE,Any,Any,Ocean,,,,,,,,Underwater,Gen 1,,Water_3,5.4,Seafloor,staryu-2,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
208,Steelix,Steel,Ground,Uncommon,0 - 7,Any,Any,Overworld,Deep Dark,,,,,,,Natural,Gen 2,,Mineral,0.6,Grounded,steelix-1,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
208,Steelix,Steel,Ground,Uncommon,Any,Any,Any,Nether: Is Basalt,,,,,,,,Natural,Gen 2,,Mineral,0.2,Grounded,steelix-2,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
762,Steenee,Grass,-----,Common,8 - 15,Any,Any,"Jungle, Tropical Island",,,,,,,,Natural,Gen 7,,Grass,0.18,Grounded,steenee-1,generation7,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
874,Stonjourner,Rock,-----,Uncommon,8 - 15,Any,Any,Plains,,,,,,,,"Natural, Wild",Gen 8,,Mineral,6.0,Grounded,stonjourner-1,generation8,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
508,Stoutland,Normal,-----,Common,8 - 15,Any,Any,Overworld,Desert,,,,,,,"Natural, Urban",Gen 5,,Field,0.06,Grounded,stoutland-1,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
508,Stoutland,Normal,-----,Common,8 - 15,Any,Any,Overworld,Desert,,,,,,,"Natural, Village",Gen 5,,Field,0.06,Grounded,stoutland-2,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
759,Stufful,Normal,Fighting,Common,8 - 15,Any,Any,Bamboo,,,,,,,,Natural,Gen 7,,Field,9.0,Grounded,stufful-1,generation7,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
434,Stunky,Poison,Dark,Common,MUST SEE,Any,Any,Swamp,,,,,,,,Natural,Gen 4,,Field,8.0,Grounded,stunky-1,generation4,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
434,Stunky,Poison,Dark,Common,Any,Any,Any,Toxic Heap,,,,,,,,,Gen 4,,Field,8.0,Grounded,stunky-2,generation4,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
185,Sudowoodo,Rock,-----,Uncommon,8 - 15,Any,Clear,Forest,Spooky,,,,,,,Natural,Gen 2,,Mineral,0.6,Grounded,sudowoodo-1,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
283,Surskit,Bug,Water,Uncommon,8 - 15,Any,Clear,Freshwater,,,,,,,,"Water_Surface, Freshwater",Gen 3,,"Water_1, Bug",5.4,Surface,surskit-1,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
283,Surskit,Bug,Water,Uncommon,Any,Any,Any,The Bumblezone,,,Sempiternal Sanctums,,,,,Water_Surface,Gen 3,,"Water_1, Bug",9.0,Surface,surskit-2,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
333,Swablu,Normal,Flying,Uncommon,MUST SEE,Any,Any,Mountain,,,,,,,,Natural,Gen 3,,"Flying, Dragon",20.0,Grounded,swablu-1,generation3,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
541,Swadloon,Bug,Grass,Uncommon,MUST SEE,Day,Any,Forest,Spooky,,,,,,,Natural,Gen 5,,Bug,1.0,Grounded,swadloon-1,generation5,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
260,Swampert,Water,Ground,Ultra-Rare,8 - 15,Any,Rain,Swamp,,,,,,,,Natural,Gen 3,,"Monster, Water_1",0.1,Grounded,swampert-1,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
260,Swampert,Water,Ground,Ultra-Rare,MUST SEE,Any,Any,Swamp,,,,,,,,Underwater,Gen 3,,"Monster, Water_1",0.1,Submerged,swampert-2,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
